code,product_name,ingredients_text
3337875537315,Lipikar AP+,"FR-INDICATIONS Hygiene des secheresses severes du nouveau-ne al'aduite. Peaux
BUTYROSPERMUM PARKII BUTTER/SHEA BUTTER - COCAMIDE MEA &quot;
NDICACOES Higiene do bebe, da crianca e do adulto com secura cutanea se
Pele sensivel, com desconforto e prurido, geradores de ato de cocar devido a secue
250 de contacto con los ojos, aclarar inmediatamente.
Alblago del dia, para suavizar el picot aplica LIPIKAR STICK AP
Precauciones. No ingerir. Mantener lejos del alcance de los ninios sin supenison.
adas y con picoresque levan al aca
para el cuero capelludo yla costalacetes
2 EFICACIA Alivia inmediatamerte y an ut
&quot; GLYCOL DISTEARATE MANNOSE
CAI 86270 La Roche-Posay, France
TSA 75000 93584 ST OUEN CEDEX FR
G Roche-Posay Laboratoire Dermatologique
SA. Avenidallalia 4273.Montevideo MSP358/L'Oreal Colombia
SAS Bogola/L'Oreal Peru, S.A. Lima, Peru. RUC20416414018.
S999-4955/L'Oreal Chile S.A., Av. Chena 11101, San Bernardo-
Santiago. Telefono consumidor: 800206060/L'Oreal Uruguay
28027 Madrid /La Roche-Posay-L'O.P., Lda. R. Dr. Antonio
Importadoy disiribuido por: La Roche-Posay Josefa Valcarcel, 48-
FRABEL S.A.de C.V.Felix Cuevas N�6, C.P.03200, Ciudad de
Distribution reservee aux depositaires agrees La Roche-Posay
kreresse cutanee pour prevenir son aggravation. Dans une base lavante douce el assoce
Acif exclusif brevete, L'Aqua Posae Filiformis agit sur les facteurs determinants de la
a Nacinamide et au Beurre de Karite pour une sensation de peau apaisee et relipidee
Atention. Ne pas avaler. Ne pas laisser a la portee des jeunes enfants sans surveillance
e400 ml/400 g
Loureiro Borges,7 Miraflores-1495-131Alges-Portugal/
Weico SERVICIO ALCONSUMIDOR:01800-300-25670
www.laroche-posay.com
2n-mitaciones, como LIPIKAR BAUMEAP,para espaciar los brotes de seque Se
S Aplicar sobre la piel previamente mojada. Masajear suavemente Ad Rostoy
CUEO. No pica en los ojos. Despues del bano, aplicar una crema corporal eipidane
delerminamtes de la seguededanea para prevenir su empeorameta Conure p
alNaday relupidizada desde le oucha
Ingrediente exclusivosSn Aqua Posae Filiformis, que actia sobre faciures
ante Suave asociada a la Nacnamida y manteca de Karite paraluna sensacon depe
atanea Adaptado ao couro cabeludo do bebe. Ate para recem-nascidos. Sem pertume
FUOA Apazigua imediatamente e ajuda a reduzir a secura cutanee severa depois do
Tardances a l'eczema atopique. Reduit les secheresses severes des la douche. Des la maissane
Tnacidos bebes, nifiosy adultos.conseu
zds, res seches, imitees et sujettes aux demangeaisons, generatrices de gratage Tee
Su peara tendance al'eczemaatopique.Convient au cuir chevelu et auxcroutes de latdes
Tourissons Convient des la naissance. Sans parfum. EFFICACITE Apaise immediatemertel
POLYOUATERNIUM-11 SODIUM BENZOATE - SODIUM CHLORIDE&quot;
UTLISATION Appliquer sur la peau prealablement mouillee. Masserlegerement Rincer ige
SLYCERYL COCOATE NIACINAMIDE ACRYLATES COPOLYMER &quot;
ACL 6015276 CN 184216.9 CNP 6994590
pmte pour apaiser les sensations de demangeaisons, utiliser LIPIKAR STICK APH.
En cas de contact avecles yeux, les rincer immediatement.
RIORDGENATED GLYCERYL PALMATE COCO-BETAINE - POLYSORBATE 20 CITRIC ACID PEGT
Cmme LIPIKAR BAUME AP , pour espacer les crises de secheresse severe En relais duran s
acorps. Ne pique pas les yeux Apres la toilette, appliquer un soin corps relipidant ant-imiziors
14238 60-INGREDIENTS:AQUA/WATER - GLYCERIN SODIUM LAURETH SULFATE PEG-200
Pais de origen: Francia.
re eles con tender
Ap para recren nacidlos
PE sevea des
a Pieles sensibiies.
- hase lavante ultrassuave enriquecida com Manteiga de Karite e Niecirami
etaa Aqua Posay Filiformis, um ativo exclusivo patenteado, pare atuernos
relerminamtes da pele com tend�ncia atopica. Ajuda a reduzir a secura cutires see
depois do duche
TUZACAO Dosear o equivalente a uma avela de LIPIKAR SYNDET AP-ne paime de
man Aplicar na pele previamente molhada. Massajar levemente. Passarporagual Nacane
nOs olhos. Adaptado para rosto e corpo. Apos a higiene, aplicar um cuidado relipitane
zridesconfortos cut�neos, como LIPIKAR BAUME AP , para espacar as crises DE SEIE
arer. Sempre que necessario durante o dia, em caso de sensac�o de prurido, ala
LIPIKAR STICKAP.
Alenc�o, N�o ingerir. N�o deixar ao alcance de criancas de tenra idade sem viglanca
Em caso de contacto com os olhos, passar imediatamente por agua.
EME LAVANTE RELIPIDANTE ANTI-IRRITATION ANTI-GRATTACE
urlessecheresses severes des la douche.
DISODIUM EDTA
ON. Azul 808 202 852)
Dlas utels das 9h. as 20h.
la Roche
Lot
6M
547
S� LES"
3250391029549,,"AQUA, SODIUM LAURETH SULFATE, GLYCERIN, SODIUM CHLORIDE, COCAMIDO PROPYL BETAINE, PARFUM, PEG-4 RAPESEEDAMIDE, SODIUM STYRENE/ACRYLATES COPOLYMER, GLYCERYL OLEATE, COCO-GLUCO SIDE, POLYQUATERNIUM 7, SODIUM HYDROXIDE, 2 BROMO-2-NITROPRO - PANE-1,3-DIOL, TETRASODIUM EDTA, CITRIC ACID, SODIUM LAURYL SULFATE SODIUM BENZOATE, POTASSIUM SORBATE, PRUNUS AMYGDALUS DULCIS OIL TRIDECETH-7, CETEARETH-6, STEARYL ALCOHOL, OCTADECYL DI+BUTYL-4-HYDRO - XYHYDROCINNAMATE, TOCOPHEROL, HYDROGENATED PALM GLYCERIDES CITRATE."
4015100717754,,"Meine reinigende & pflegende Formel unterstützt dich in deinem Kampf gegen Schuppen. Sie beruhigt deine Kopfhaut und bekämpft Schuppen - jeden Tag! Meine Formel mit Aloe-Vera-Extrakt ist vegan* und silikonfrei. Ich bin recycelt: Mein Flaschenkörper** besteht zu 50% aus recyceltem Plastik und mein Deckel zu 25%. ** ohne Label Denk daran, mich zu recyceln! Dazu den Deckel vom Flaschenkörper trennen und beides im Plastikmüll entsorgen.*** schauma Pflege, was dir wichtig ist. Wie du mich anvendest? Sanft im feuchten Haar verteilen und kurz einwirken lassen. Nicht vergessen, dabei den Wasser - hahn zuzudrehen, um Wasser zu sparen. Dann gründlich ausspülen. Ingredients: Aqua (Water, Eau) Sodium Laureth Sulfate Cocamidopropyl Betaine Sodium Chloride Piroctone Olamine Aloe Barbadensis Leaf Extract - Sodium Benzoate Citric Acid Parfum (Fragrance) PEG-7 Glyceryl Cocoate - Polyquaternium-10 Propylene Glycol Sodium Hydroxide BE SMARTER Schwarzkopf & Henkel a division of Henkel AG & Co. KGaA D-40191 Düsseldorf SAVE WATER FORMEL* Mehr Informationen auf www.schauma.de 0800/3838838 (gebührenfrei) 0905127578 RECYCLE"
3337872414961,Effaclar gel,"NDE GEL VOOR EEN VETTE EN GEVOELIGE HUID.
Getest op huid met neiging tot acne.
60957939 - INGREDIENTS/ INGREDIENTES: AQUA / WATER &quot; SODIUM
LAURETH SULFATE PEG-8 COCO-BETAINE HEXYLENE GLYCOL &quot; SODIUM
CHLORIDE PEG-120 METHYL GLUCOSE DIOLEATE &quot; ZINC PCA &quot; SODIUM
HYDROXIDE &quot; CAPRYLYL GLYCOL &quot; CITRIC ACID &quot; SODIUM BENZOATE &quot;
PHENOXYETHANOL PARFUM/FRAGRANCE. (CODE F.I.L.: B193153/1).
Ne peut �tre vendu separement-Can not be sold senarately - No se nuodovondor"
8480000468406,Crema de manos aloe vera,"AQUA, GLYCERIN, CARRYLYL CAPRYLATE!
CINPRATE OLUS CIL, ISOPROPYL PAMITATE, BEHNYL
ALCOHOL, CETEARYL ALCOHOL, MYRISTYL MYRISTATE,
GENTAERYTHRITYL DISTEARATE, BUYYROSPEAMUM
PARKIUBUTTER, TOCOPHERYL ACETATE ALOE
BARBADENSIS LEAF JUICE POWDER, YOCOPHEROL,
PARFUM DIMETHICONE, SODIUM POKYCRYLATE,
MYDROXYACETOPHENONE, DISODIUM CETEARYL
SULFOSUCCINATE, ACRYLATES/C10-30 ALKYL
NORYLATE CROSSPOLYMER, Ci 19140, CI 42090,
PHENOXYETHANOL, DISODIUM EDTA, HEXYL CINNAMAL,
BENZYL SALICYLATE, LINALOOL, LIMONENE, GERANIOL,
SODIUM HYDROXIDE, ALPHA-ISOMETHYL YONONE.
[PI00782.1]"
8902618000439,Eva divine sandal,talc
8906087777090,Hydrate,suncream
8410412047333,Deo olive oil,"DEODORANT, Does not contain alcohol. Does not stai crt
babarla DEO ROLL-ON ACEITE DE OLIVA
PROTECCION EFICAZ-SIN ALCOHOL - NO MANCHA LAK
DESODORIZANTE sem alcool. N�o mancha a roupa.
babarla DEO ROLL-ON ACEITE DE OLNA
DEODORANT, Does not contain alcohol. Does not stain d
Entalt keinen alkohol-Keine Flecken auf der Kleidung
DEODORANT ne contient pas d'alcool. Pas de traces sur lesve
Ingredients: Aqua (Water), Aluminum Chlorohydrate, Steareth-2, PPG-15 Slery tu
21, Olea Europaea Fruit Pll, Tocopheryl Acetate, Parfum (Fragrancel, Phenaryeted
Dehydroacetic Acid, Benzoic Acid, Sorbic Acid, Limonene, Linalool Ctra, Comei on
Mantengase fuera del
alcance de los ninos
babarla 31522 26080
Beroska, S.LU.
Testado Dermatologicanenta Denadojayi
12M"
8002410033670,Desodorante fresh,"ctroestatica.
INGREDIENTS: Alcohol Denat, Butane, Isobutane, Propane,
Caprylic/Capric Triglyceride, Triethyl Citrate, Parfum,
Propylene Glycol, Pentylene Glycol, Dimethyl Phenylpropand,
Panthenol,Tocopheryl Acetate, BHT, Aqua, Glycenin, Camela
Sinensis, Citrus Aurantifolia Juice, Eucalyptus Globulus Leal
O1, Citral, Geraniol, Limonene, Hexyl Cinnamal, Linaloal
www.chilly.es
Siguenos en Facebook
ATENCION AL CONSUMIDOR
900-993987
� Societa Italo-Britannica
L Manetti"
8410020802850,Fa,"Caprylyl Glycol - Cocamidopropyl PG-Dimonium Chi
koetate - Citral - Benzyl Alcohol - Geraniol - Citore
Propylene Glycol - Triethyl Citrate Phenoryetten
Ingredients: Butane - Alcohol denat. - Propane-
opylene Glycol - Triethyl Citrate - Phenorye"
3600541969742,Mascarilla de pelo Nutri Repair Butter,"aqua/ water, cetearyl alcohol, behentrimonium chloride, cocos nucfera uil/0n ol, ceylesters, c 19140/yellow 5, ci 15985/yellow 6, niacinamide, saccharum officinarum extract/sugrin extraci, macadamia ternifolia seed oil, hydroxypropyltrimoniumlemon protein, phenoxyethanol, rode chlorhexidine digluconate, simmondsia chinensis seed oil/ jojoba seed oil, limonene, camella sme biraci, linalool, benzyl alcohol, benzyl salicylate, benzyl cinnamate, amodimethicone, soprpe pirus malus fruit extract/apple fruit extract, pyridoxine hci, geraniol, bht, citricacid, cetrimoniumchor butyrospermum parkii butter/shea butter, citronello, uiral limon peel extract/lemon peel extract, coumarin, prunis an dulcis oil/sweet almond oil, leuconostoco/radish roo e filtrate, hexyl cinnamal, parfum/fragrance (fl o929/0 ¿preguntas, consejos? servicio atención consumidores telefono gratuito 600541"
8410020647550,Magno classic,"Magis
CLASSIC
ORIGINAL
Jabon
Ingredients: Sodium Tallowate - Aqua - Sodium Palm Kernelate -
Glycerin - Parfum - Ricinus Communis Seed Oil - Sodium Chloride
Tetrasodium Etidronate Linalool - Geraniol - Coumarin - Citronellol -
Sodium Hydroxide - Limonene � Eugenol - CI 77499 - CI 77492 �
C151319
125gE
12 M
8 410020 647550&quot;&gt;"
8411135073043,Espuma rizo marcado,"y seca el cabello boca abajo.
DENTS: Aqua (Water), Isobutane, Propane, Polyqutemun
e Gycol, Polyquaternium-68, Butane, Panthenol, Hydrolyze an
mpropitrimonium Honey, C 9-11 Pareth-8, PE - 40 Hjdnge
, PEG/ PPG-20 / 6 Dimethicone, Diazolidinyl Urea, Catirou
Sodium Phosphate, Methylparaben, Propyparaben a
gere, Heryl Cinnamal, Alpha-Isomethyl lonone, Linalol,Comele
imonene, Buthylpheny Methylpropional.
PELIGRO, Aerosol extremadamente inflamae"
8411104002609,,"aqua (water), aluminum sesquichlorohydrate, ppg-15 stearyl ether, steareth-2 glycerin, steareth-20, hydrolyzed silk, c12-15 alkyl benzoate, butylene glycol, bht, phenoxyethandl,"
3600540885067,"SkinActive, Pure Active Intensive","695170 4 - INGREDIENTS: AQUA/ WATER, SODIUM
LAURETH SULFATE, DECYL GLUCOSIDE, GLYCERIN, SODIUM
CHLORIDE, COCO-BETAINE, SALICYLIC ACID, CAPRYLOYL
SALICYLIC ACID, CITRIC ACID, COPPER PCA, HEXYLENE
GLYCOL, MENTHOL, PEG-150 PENTAERYTHRITYL
TETRASTEARATE, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES,
PENTASODIUM ETHYLENEDIAMINE TETRAMETHYLENE
PHOSPHONATE, POLYQUATERNIUM-47, PROPYLENE
GLYCOL, SODIUM BENZOATE, SODIUM HYDROXIDE,
SORBITOL, TETRASODIUM EDTA, VACCINUM MYRTILLUS
FRUIT EXTRACT, ZINC GLUCONATE, PARFUM/
FRAGRANCE. (FILL B182504/1).
GEICACIA COMPROBADA:"
3600541791916,Original remedies oliva mítica,"GARNIER
Original
Remedies
OLIVA MITICA
NUEVO
UN REMEDIO ALTAMENTE NUTRITIVO
PARA EL CABELLO RESECO Y SENSIBILIZADO
Nacido en el seno de un arbol milenario, el aceite de olive virga
es considerado un aceite mitico con mil virtudes. Este potete
elixir es un verdadero oro de vida. Rico en acidcs grs
Vitamina E, se usa desde la antiguedad por sus propledoter
altamente nutritivas, suavizantes y reparadoras.
INTENSAMENTE NUTRIDO Y MAS FACIL DE PEN
Este aceite en crema proporciona una nutricion extrema a
cabello. Dia tras dia, se vuelve brillante, infinitamente mas sue
Y Con movimiento, mas facil de peinar.
Una rutina excepcional para una nutricion extrema: Su textura sedssy
| ligera se funde con tu cabello envolviendolo con un perfume divina
Modo de empleo: Aplicar 1 o 2 avellanas
FORMULADO SIN PARABENOS
del producto uniformemente sobre el
cabello humedo o seco, antes de cada 28R300
peinado. Sin aclarado.
Alencion, no ingerir. No dejar al alcance de
los ninos. En caso de contacto con los ojos,
Yovense inmediata y abundantemente con agua.
114739 A-INGREDIENTS: AQUA / WATER, PARAFFINUM
OUDUM / MINERAL OIL, CETEARYL ALCOHOL, CETYL
ESTERS, Q 19140/ YELLOW 5, PHENOXYETHANOL, OLEA
EROPAEA OL/OLVE FRUIT OIL, BEHENTRIMONIUM
CHLORDE, TRIDECETH-6, LIMONENE, BENZYL SALICYLATE,
6812YL ALOOHOL, AMODIMETHICONE, ISOPROPYL ALCOHOL,
OH.ORDE, COUMARN, HEXYL CINNAMAL, PARFUM/
FrPANCE FIL C169673/1)
AUHA-SOMETHYL ONONE, CARAMEL, CARTHAMUS
TNCTORUS SEED OL /SAFFLOWER SEED OL, CETRIMONIUM
GARNIER
L'OREAL ESPANA 5.A
Josefa Valcarcel, 48-28027 Madrid
www.garnier.es
200mle900 15 20 35
SA 10007 F 92667 ASNIERES CEDEX
12 M
Servicio Atencion Consumidores:
5002"
8411047102541,Piel sana gel de ducha,"AQUA (WATER), SODIUM LAURETH SULFATE,
COCAMIDOPROPYL BETAINE, COCAMIDE MIPA,
LAURETH-4, SODIUM CHLORIDE, PEG-7 GLYCERYL COCOATE,
ETHYLHEXYLGLYCERIN, PARFUM (FRAGRANCE),GLYCERIN,
UNDECYLENAMIDE DEA, SODIUM LACTATE, CITRIC ACID,
SODIUM BENZOATE, POTASSIUM SORBATE.
INSTITUTO ESPANOLSA
Perfumeria y Cosmetica
desde 1903
Poligono Industrial Las Duenas
21740 HINOJOS (Huelva) Espana.
www.institutoespanol.com
[12 M
0o MADE IN SPAIN/FABRICADO EN ESPANA
1.250 ml/42,5 FI. Oz.
411047 102541"
3600541358485,SkinActive agua micelar,"por
695899 14-INGREDIENTS: AQUA /WATER, HEXYLENE GLYCOL, GLYCERIN, POLOXAMER
184, DISODIUM COCOAMPHODIACETATE, DISODIUM EDTA, MYRTRIMONIUM BROMIDE (F.L
B231449/0).
GARNIor
INFORMAC�O E APOIO AO CONSUMIDOR
CHAMADA LOCAL"
8711600504141,Rexona Stick Anti-Transpirant Maximum Protection Confidence 45ml,"Cyclopentasiloxane, Aluminum Zirconium Tetrachlorohydrex GLY, Dimethicone, Cera Microcristallina, Paraffin, Parfum, Silica, Dimethicone Crosspolymer, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolysed Corn Starch Octenylsuccinate, BHT, Caprylic/Capric Triglyceride, Hydrated Silica, Gelatin Crosspolymer, Aqua, Sodium Benzoate, Cellulose Gum, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Eugenol, Hydroxycitronellal, Limonene."
8901138509231,Himalaya lip balm,"OILS: Eranda (Ricinus communis Sd. 10 mg, Garijara (Daucus carota) Sd. 10 mg, Godhuma (Triticum sativum) Gr. 10 mg, Hyamaraka (Wrightia tinctoria Lf. 10 mg, Narikela (Cocos nucifera) Endos. 10 mg. Ref.: #Bhava Prakasha Ayurvedic Proprietary Medicine."
6922655754234,nature,Miniso foundation
12311774,The Body Shop Mac’s Root & Aloe softening shaving cream,"Aqua/Water/Eau, Stearic Acid, Palmitic Acid, Myristic Acid, Potassium Hydroxide, Coconut Acid, Glycerin, Potassium Cocoyl Glycinate, Butylene Glycol, Parfum/Fragrance. Phenoxyethanol, Caprylyl Glycol, Lauric Acid, Aloe Barbadensis Leaf Juice Powder, Sodium Hydroxide. Trisodium Ethylenediamine Disuccinate, Dipropylene Glycol, Hydrolyzed Lepidium Meyenji Root, Boswellia Serrata Gum, 1,2-Hexanediol, Citric Acid, Capryloyl Glycine, Cucumis Sativus Fruit Extract/Cucumis Sativus (Cucumber) Fruit Extract, Potassium Sorbate."
8710522937884,Dove body selection,"Dove njoy the Radiantly Refreshing Body Selection from Dove, with products specially designed to upli our senses and leave you with the feeling of radiantly soft skin. FULL SIZE 225mle ove Reviving Body Wash IGREDIENTS: Aqua, Cocamidopropyl Betaine, Sodium Lauroyl Glycinate, Sodium Lauroyl Isethionate, Sodium Chloride, Lauric Acid, Glycerin, Parfum, Soc enzoate, Glycol Distearate, Carbomer, PEG-150 Pentaerythrityl Tetrastearate, Sodium Hydroxide, Stearic Acid, PPG-2 Hydroxyethyl Cocamide, Undecyle ycine, Capryloyl Glycine, Palmitic Acid, Sodium Isethionate, Glycol Stearate, Tetrasodium EDTA, Caprylic Acid, Capric Acid, Citric Acid, Punica Granatum ice, Hibiscus Sabdariffa Flower Extract, Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool, CI 17200. ade in Germany AUTION: Use only as directed. Avoid contact with eyes. If eye contact occurs wash out immediately with warm water. If irritation occurs discontinue use. FULL SIZE 250mle ove Indulging Ritual Body Lotion with Oat Milk NGREDIENTS: Aqua, Glycerin, Dimethicone, Stearic Acid, Caprylic/Capric Triglyceride, Glycol Stearate, PEG-100 Stearate, Petrolatum, Parfum, G tearate, Caprylyl Glycol, Phenoxyethanol, Cetyl Alcohol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Disodium EDTA, Stearamide arbomer, Propanediol, Helianthus Annuus Seed Oil, Avena Sativa Kernel Extract, Honey Extract, PEG-60 Hydrogenated Castor Oil, Rosmarinus Officinal xtract, Citric Acid, Alpha-Isomethyl lonone, Benzyl Alcohol, Benzyl Salicylate, Coumarin, Hexyl Cinnamal, Limonene, Linalool, Cl 77891. ade in Germany Dove Go Fresh Pomegranate Antiperspirant FULL SIZE 150mleE NGREDIENTS: Butane, Isobutane, Propane, Aluminum Chlorohydrate, Cyclopentasiloxane, PPG-14 Butyl Ether, Parfum, Helianthus Annuus Seed Oil, kyl Benzoate, Disteardimonium Hectorite, Octyldodecanol, BHT, Propylene Carbonate, Dimethiconol, PEG-4, Benzyl Alcohol, Citronellol, Coumarin, Lin nalool. lade in UK IRECTIONS: Shake well, hold can 15cm from the underarm and spray. CAUTION: Do not use on broken skin. Stop use if rash or irritation occurs. Avoid direct inhalation. U ursts in well-ventilated places, avoid prolonged spraying. Do not spray near eyes. Use only as directed. DANGER: Extremely Flammable Aerosol. Pressurised container: May burs eep away from heat, hot surfaces, sparks, open flames and other ignition sources. No smoking. Do not spray on an open flame or other ignition source. Do not pierce or burn se. Protect from sunlight. Do not expose to temperatures exceeding 50°C. Keep out of reach of children. UK SOLVENT DANGER"
8431876098440,Gel de manos sin agua,"Ge!
de manos sin agua
Informacion: Gel de manos sin
agua. El gel de manos sin agua
Carrefour limpia e higieniza las manos sin
necesidad de utilizar aqua, jabon y toallas.
Composicion: INGREDIENTS: ALCOHOL DENAT.,
AQUA, ISOPROPYL ALCOHOL, NEOPENTYL GLYCOL
DIETHYLHEXANOATE, CARBOMER, PARFUM,
AMINOMETHYL PROPANOL, LIMONENE, HIDROXYCIT-
RONELLAL, CITRAL, LINALOOL.
Precaucion de uso: Aplicar una pequena cantidad y
frotar las manos hasta que el producto se evapore
completamente. Mantener fuera del alcance de los ninos."
8411135268043,Fijación y textura,"INGREDIENTES: Aqua (Water), Paraffinum Liquidum (Mineral Oil,
Alcohal denat, VP/VA Copolymer, Vinylcaprolactam//VP/Dimethyl as
Methacrylate Copolymer, Steareth-21, Cetearyl Alcohol, Cetylesters
Cellulose, Glycerin, Sodium Polyacrylate, Cera Alba (Beeswax,
Miaoaystalne Wax, Propylene Giycol, Steareth-2, Parfum Fragancel
Disodium EDTA, DiazolidinyUrea, lodopropynyl Butykcarbamate.
AC Marca Personal Care SL
Avda. Cariet 293-297
08907 LHospialet de Libr
marca
Barcelona Espaia
www.acmarca.com
HECHO EN ESPANA
GioglLinOhoal"
3574661311234,Hydro boost,"NUEVO I NUOVO
Neutrogena
Q.
Hydro
Boost*
acqua-gel deterge
GEL DE AGUA
ACQUA-GEL"
8410412047340,Crema manos olive oil,"abaria
OLIVE
EMA DE MANOS ACEITE
OIL
RATANTE
. DE OLIVA
ecial para el tratamiento diario de las manos,
rtando hidratacion y nutricion. Contiene Aceite
Oliva, rico en acidos grasos esenciales.
Testado dermatologicamente
dermatologically tested
DO DE EMPLEO: Aplicar mediante suave masaje
sta su completa absorcion. Puede repetirse la
licacion cuantas veces se desee.
DISTURISING HAND CREAM. USE:Apply by
htly massaging until completely absorbed.
REME PARA AS M�OS. MODO DE USAR: Aplicar
om uma massagem suave ate absorc�o total.
YDRATIERENDE HANDCREME.
EBRAUCHSANWEISUNG: Tragen Sie die Creme
ittels sanften Massages bis seine komplette
bsorption.
REME HYDRATANTE POUR LES MAINS. MODE
'EMPLOI: Appliquer en massant doucement
usq' a absorption complete.
NGREDIENTS Angredientes: Aqua (Water), Paraffinum Liquidum,
Glycerin, Cetyl Alcohol, Stearyl Alcohol, Glyceryl Stearate, PEG-
100 Stearate, Ceteth-24, Cetearyl Ethylhexanoate, Olea Europaea
Fruit Oil, VP/ Eicosene Copolymer, Phenoxyethanol, Parfum
(Fragrance), Sodium Methylparaben, Citric Acid, BHT, Sodium
Carbomer, Methylparaben, Ethylparaben, Isopropyl Myristate,
2-Bromo-2-Nitropropane-1,3-Diol, Citronellol, Coumarin, Eugenol,
Geraniol, Hexyl Cinnamal, Linaool, Alpha-Isomethyl lonone.
12M
20705
babaria 31523"
3600542140799,Fructis hair food papaya,"1199806 D2-INGREDIENTS: Cual es el origen?
AQUA/WATER Agua purificada
NSPARENTE:
ologico,
origen
izan la
an de la
FR
MAS
1. Sm
pequen
internsan
2. Come
deja 3
para con
3. Como
humedo
sin apelma
CETEARYL ALCOHOL
GLYCERIN
ISOPROPYL MYRISTATE
STEARAMIDOPROPYL DIMETHYLAMINE
Origen vegetal
CARICA PAPAYA FRUIT EXTRACT/PAPAYA FRUIT EXTRACT Papaya
PHYLLANTHUS EMBUCA FRUIT EXTRACT Amla
GLYCINE SOJA OIL/ SOYBEAN OIL Soja
SODIUM HYDROXIDE ***
HELIANTHUS ANNUUS SEED OIL/SUNFLOWER SEED OIL Girasol
COCO-CAPRYLATE/CAPRATE Origen vegetal
COCOS NUCIFERA OIL/COCONUT OIL Coco
HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE
.*.
CAPRYIC/CAPRIC TRIGLYCERIDE Origen vegetal
CAPRYLYL GLYCOL
CTRIC ACID
TARTARIC ACID Origen vegetal
CETYL ESTERS Origen vegetal
POTASSIUM SORBATE ***
SALICYLIC ACID
CARAMEL Origen vegetal
LINALOOL
GERANIOL
LIMONENE
PARFUM/
FRAGRANCE
(F.IL Z12870/1)
***
***
En caso de com
&quot;FORMULA VEG
&quot;Segun OECD
GAR
De perfumes o derivados de plantas L'OREAL ESPANA
***
Josefa Valcacel
TSA 75000 95504
www.garmier
28TO00"
8410412100076,Vitamin c serum,"INGREDIENTS/ Ingredientes: Aqua (Water), Propylene Glycol, 3-0-Ethyl Ascorbic
Acid, Alcohol Denat, Tocopheryl Acetate, Polyisobutene, Polysorbate 20, Sorbitan
Isostearate, Polyacrylate-13, Parfum (Fragrance), Tetrasodium EDTA, Xanthan
Gum, Benzoic Acid, Disodium EDTA, Sorbic Acid, Sodium Polyacrylate, Citric
Acid, Benzyl Alcohol, Limonene, Hexyl Cinnamal, Linalool, Geraniol.
Mantengase fuera del alcance de los ninos.
31742 23071 200582 Exp. date:07/2028
babaria
Berioska, S.L. Pol. Ind. Castilla, 8-3
46380 CHESTE (Valencia)
Made in Spain/Hecho en Espana

Babaria Cosmetics
C/ Bosque de Ciruelos N� 180 P.P. 101 Col. Bosque de las 8 410412 100076
Lomas Deleg. Miguel Hidalgo - CDMX C.P.11700
Importado y distribuido por Babaria Peru SAC,
RUC 20535764515 e importado por
Babaria Colombia S.A.S.: NSOC89271-18CO.
12M
R"
6920354819667,Colgate total 13,Colgate
381370038443,Daily moisturizing lotion,"dimethicone (1,2%) prevent and protect from the drying effects of wind and cold weather uses helps prevent and temporarily protects chafed, chapped or cracked skin helps"
3560071256500,Enjuague bucal bio,"aqua, mentha piperita leaf water, sorbitol, xylitol, aloe barbadensis leaf juice, sodium citrate, aroma levulinic acid, chamomila recutita flower/leaf/stem water, sodium benzoate, sodium levulinate, glycerin, citric acid, potassium sorbate, sodium anisate, stevia rebaudiana extract, lactic acid, limonene"
3256228666819,savon soin,"D'ORIGINE NATURELLE: Ce produit a été élaboré avec mini - mum 95% d'ingrédients d'origine naturelle. ENGAGEMENT EMBALLAGE : L'emballage de ce produit a été conçu pour limiter l'utilisation du plastique et est fabriqué à partir de 90% de matières renouvelables. A FSC www.fsc.org FSC C139395 Commerçants autrement MIXTE Papier issu de sources responsables Ce savon soin, enrichi de 25% de crème hydratante, nettoie et hydrate en douceur votre corps et vos mains. Pour un usage quotidien. SAVON DE TOILETTE SOLIDE Ingrédients : SODIUM PALMATE, SODIUM COCOATE, AQUA, GLYCERIN, PARFUM, COCONUT ACID, COCO-GLUCOSIDE, SODIUM CHLORIDE, TETRASODI - UM GLUTAMATE DIACETATE, SORBITOL, SODIUM PCA, O SODIUM LACTATE Précautions d'emploi : En cas de contact avec les yeux, rincer abondamment avec de l'eau. Contactez-nous : Distribué par : ON'Cristal 09 69 36 69 36) Coopérative U Enseigne BP 30159-94533 Rungis Cedex - France APPEL NON SURTAXE magasins-U.com FR FEUILLE BAC 3 256228 666819&gt; EMB 44143F 18M Poids net : 2x100g e"
3181730117767,Williams Mousse à Raser Homme Peau Sensible 200ml,"Aqua, Stearic Acid, Triethanolamine, Sodium Laureth Sulfate, Isobutane, Glycerin, Propane, Caprylyl Glycol, Parfum, Benzyl Alcohol, Hydroxyethylcellulose, Allantoin, Aloe Barbadensis Leaf Juice, Sodium Silicate, PEG-2M, Butane, Propylene Glycol, Glucose, Trideceth-9, PEG-40 Hydrogenated Castor Oil, Panax Ginseng Root Extract, Silica."
